,listing_id,travel_score
63491,paris51356329,3.0
63492,paris51357048,5.0
63493,paris51357274,2.0
63494,paris51357831,5.0
63495,paris51359738,2.0
63496,paris51360757,4.0
63497,paris51364481,4.0
63498,paris51366174,4.0
63499,paris5138491,3.0
63500,paris51385024,5.0
63501,paris51385956,3.0
63502,paris51386026,3.0
63503,paris51395033,2.0
63504,paris51396682,3.0
63505,paris51396967,3.0
63506,paris51397481,5.0
63507,paris5139760,5.0
63508,paris51398075,3.0
63509,paris51400428,5.0
63510,paris51401538,2.0
63511,paris51403733,5.0
63512,paris51406759,2.0
63513,paris51415393,3.0
63514,paris51418463,2.0
63515,paris51419348,4.0
63516,paris51419623,5.0
63517,paris51420466,5.0
63518,paris51420882,4.0
63519,paris51425335,1.0
63520,paris51426411,2.0
63521,paris51427221,3.0
63522,paris51427560,5.0
63523,paris51427893,4.0
63524,paris51441192,2.0
63525,paris51441447,5.0
63526,paris51443121,5.0
63527,paris51444532,2.0
63528,paris51446280,3.0
63529,paris51446867,4.0
63530,paris51447921,4.0
63531,paris51448731,2.0
63532,paris51448799,3.0
63533,paris51456730,5.0
63534,paris51458680,2.0
63535,paris51460588,2.0
63536,paris51461736,4.0
63537,paris51465528,2.0
63538,paris51465982,4.0
63539,paris51466976,5.0
63540,paris51470538,5.0
63541,paris51476731,4.0
63542,paris51477435,4.0
63543,paris51479575,5.0
63544,paris51479882,1.0
63545,paris51479962,5.0
63546,paris5148247,5.0
63547,paris51483323,2.0
63548,paris51489332,4.0
63549,paris51492202,4.0
63550,paris51494856,4.0
63551,paris51495369,5.0
63552,paris51496624,3.0
63553,paris5149727,2.0
63554,paris51497873,2.0
63555,paris51501513,4.0
63556,paris51501601,4.0
63557,paris51502231,2.0
63558,paris51503059,3.0
63559,paris51503472,5.0
63560,paris51503923,5.0
63561,paris51513705,5.0
63562,paris51516877,5.0
63563,paris51516971,5.0
63564,paris51523224,5.0
63565,paris51530759,2.0
63566,paris51532689,5.0
63567,paris51543214,3.0
63568,paris51546137,5.0
63569,paris51548089,3.0
63570,paris51548550,5.0
63571,paris51549955,5.0
63572,paris51556358,3.0
63573,paris51568451,2.0
63574,paris51570817,5.0
63575,paris51571240,5.0
63576,paris51573803,2.0
63577,paris51574817,5.0
63578,paris51574956,5.0
63579,paris51575034,5.0
63580,paris51575245,5.0
63581,paris51575267,3.0
63582,paris51575382,5.0
63583,paris51577519,5.0
63584,paris515783007067163787,3.0
63585,paris51588713,5.0
63586,paris51589918,4.0
63587,paris51591240,4.0
63588,paris5159335,5.0
63589,paris5159608,4.0
63590,paris51597164,3.0
63591,paris51600615,5.0
63592,paris5160091,5.0
63593,paris51603580,2.0
63594,paris51609922,5.0
63595,paris51611942,4.0
63596,paris51612422,2.0
63597,paris51613004,5.0
63598,paris51614154,3.0
63599,paris5161642,3.0
63600,paris5161742,2.0
63601,paris51626767,4.0
63602,paris51626929,4.0
63603,paris51628184,2.0
63604,paris51628558,4.0
63605,paris51631009,3.0
63606,paris51631169,2.0
63607,paris51631203,5.0
63608,paris51632988,2.0
63609,paris51645311,1.0
63610,paris51647925,2.0
63611,paris5165348,5.0
63612,paris51659669,2.0
63613,paris51662931,3.0
63614,paris51663424,3.0
63615,paris51666792,4.0
63616,paris5166702,5.0
63617,paris5167638,5.0
63618,paris51676664,2.0
63619,paris51678586,2.0
63620,paris5167875,2.0
63621,paris51681622,4.0
63622,paris5169366,3.0
63623,paris516993,5.0
63624,paris51701071,2.0
63625,paris5170184,2.0
63626,paris51702100,2.0
63627,paris51702141,5.0
63628,paris51702323,2.0
63629,paris51703147,3.0
63630,paris51704134,5.0
63631,paris51711959,4.0
63632,paris517323,5.0
63633,paris51737576,3.0
63634,paris51745628,3.0
63635,paris51746821,2.0
63636,paris51755529,3.0
63637,paris51763995,2.0
63638,paris51764529,2.0
63639,paris51775739,2.0
63640,paris51783089,1.0
63641,paris51784495,5.0
63642,paris51790164,3.0
63643,paris5179083,5.0
63644,paris51790841,5.0
63645,paris51791071,5.0
63646,paris51791349,5.0
63647,paris51792092,5.0
63648,paris51795099,5.0
63649,paris51796625,4.0
63650,paris51801357,2.0
63651,paris518163111519912149,5.0
63652,paris51816598,4.0
63653,paris51817025,2.0
63654,paris51818087,4.0
63655,paris51821780,3.0
63656,paris51821964,3.0
63657,paris51822744,4.0
63658,paris518231,3.0
63659,paris51832127,2.0
63660,paris51832350,2.0
63661,paris51832624,5.0
63662,paris51832634,5.0
63663,paris51832780,2.0
63664,paris51839069,4.0
63665,paris51841402,5.0
63666,paris51854753,4.0
63667,paris51855026,4.0
63668,paris51855197,3.0
63669,paris51856264,5.0
63670,paris51864795,3.0
63671,paris518650,2.0
63672,paris51873154,4.0
63673,paris518742,4.0
63674,paris5187648,5.0
63675,paris5187957,3.0
63676,paris51881347,2.0
63677,paris51888501,2.0
63678,paris51905126,2.0
63679,paris51907035,5.0
63680,paris5190849,5.0
63681,paris5190949,5.0
63682,paris51917688,5.0
63683,paris51918848,2.0
63684,paris51926874,2.0
63685,paris51932177,5.0
63686,paris51934895,1.0
63687,paris51936861,2.0
63688,paris5193949,1.0
63689,paris51949298,2.0
63690,paris51951339,2.0
63691,paris51955159,2.0
63692,paris51957058,2.0
63693,paris51958807,2.0
63694,paris51962920,3.0
63695,paris51973773,3.0
63696,paris51975584,4.0
63697,paris51976151,5.0
63698,paris51976161,5.0
63699,paris51976427,5.0
63700,paris51996532,4.0
63701,paris52003525,2.0
63702,paris52003544,5.0
63703,paris52016526,2.0
63704,paris52018723,2.0
63705,paris52020773,5.0
63706,paris52021160,5.0
63707,paris52022151,3.0
63708,paris52022820,2.0
63709,paris52023397,2.0
63710,paris52023747,1.0
63711,paris52025027,4.0
63712,paris52031271,5.0
63713,paris52037780,3.0
63714,paris5204192,2.0
63715,paris52047747,2.0
63716,paris52048072,2.0
63717,paris52049968,5.0
63718,paris52050809,4.0
63719,paris52050811,3.0
63720,paris52064023,3.0
63721,paris52065571,3.0
63722,paris52066075,4.0
63723,paris52067639,1.0
63724,paris52069487,3.0
63725,paris52086899,2.0
63726,paris52088050,5.0
63727,paris52088169,1.0
63728,paris52092593,4.0
63729,paris520929,4.0
63730,paris520970000392642779,5.0
63731,paris52097234,3.0
63732,paris52097764,3.0
63733,paris52099205,4.0
63734,paris52099295,5.0
63735,paris52099296,5.0
63736,paris52099305,5.0
63737,paris52099366,4.0
63738,paris52099382,4.0
63739,paris5210562,5.0
63740,paris52106018,3.0
63741,paris5210795,3.0
63742,paris52108156,3.0
63743,paris5211027,2.0
63744,paris5211144,2.0
63745,paris52119386,4.0
63746,paris52119919,3.0
63747,paris52120466,5.0
63748,paris52121261,5.0
63749,paris52122391,3.0
63750,paris52140178,2.0
63751,paris52141874,5.0
63752,paris52143184,5.0
63753,paris52143758,3.0
63754,paris52143833,5.0
63755,paris52149354,5.0
63756,paris52151320,5.0
63757,paris52156243,5.0
63758,paris52158994,3.0
63759,paris52159958,5.0
63760,paris52162381,3.0
63761,paris52164654,5.0
63762,paris52165045,5.0
63763,paris52166001,5.0
63764,paris52167752,5.0
63765,paris52169552,2.0
63766,paris5216981,3.0
63767,paris52170163,4.0
63768,paris52178265,2.0
63769,paris52182879,2.0
63770,paris52187042,3.0
63771,paris52187330,4.0
63772,paris52187661,4.0
63773,paris52202656,3.0
63774,paris5221164,4.0
63775,paris52211668,4.0
63776,paris52213142,4.0
63777,paris52213357,3.0
63778,paris52216833,5.0
63779,paris52218904,4.0
63780,paris52220779,3.0
63781,paris52228894,3.0
63782,paris52232642,5.0
63783,paris52233002,2.0
63784,paris52234561,2.0
63785,paris52235462,4.0
63786,paris52236759,5.0
63787,paris52240527,3.0
63788,paris522412092630105570,3.0
63789,paris52242358,2.0
63790,paris52249980,3.0
63791,paris522502072043004096,4.0
63792,paris52251515,3.0
63793,paris52251619,5.0
63794,paris52254605,5.0
63795,paris52256430,3.0
63796,paris52262250,5.0
63797,paris52262746,1.0
63798,paris52263598,4.0
63799,paris52271874,5.0
63800,paris52274311,5.0
63801,paris52274344,5.0
63802,paris52275617,5.0
63803,paris52278717,3.0
63804,paris52281651,5.0
63805,paris52282502,5.0
63806,paris522835,3.0
63807,paris52292572,2.0
63808,paris52292675,4.0
63809,paris52295040,3.0
63810,paris52295080,2.0
63811,paris52295793,3.0
63812,paris52296057,5.0
63813,paris52296488,2.0
63814,paris52299280,3.0
63815,paris52299338,3.0
63816,paris52312231,2.0
63817,paris52312316,3.0
63818,paris52314950,5.0
63819,paris52320042,3.0
63820,paris5232877,4.0
63821,paris52328901,5.0
63822,paris5233561,5.0
63823,paris5233614,3.0
63824,paris52340198,4.0
63825,paris52340664,3.0
63826,paris52357813,5.0
63827,paris52357983,4.0
63828,paris52358953,2.0
63829,paris52363370,5.0
63830,paris52364717,4.0
63831,paris52365360,3.0
63832,paris52369027,4.0
63833,paris52377285,2.0
63834,paris52377943,3.0
63835,paris52378169,3.0
63836,paris52378225,2.0
63837,paris52381898,5.0
63838,paris52382189,5.0
63839,paris5238522,5.0
63840,paris52392632,3.0
63841,paris52395695,4.0
63842,paris52396837,4.0
63843,paris52397089,4.0
63844,paris52398793,5.0
63845,paris52399113,3.0
63846,paris52399236,5.0
63847,paris52403220,3.0
63848,paris52412218,3.0
63849,paris52414567,5.0
63850,paris52415517,2.0
63851,paris52415782,5.0
63852,paris52418622,5.0
63853,paris52419522,2.0
63854,paris52419556,5.0
63855,paris52425239,5.0
63856,paris52431797,5.0
63857,paris52432551,2.0
63858,paris52433161,5.0
63859,paris52433328,3.0
63860,paris52433765,3.0
63861,paris52434492,2.0
63862,paris52435533,2.0
63863,paris52436119,5.0
63864,paris52437543,5.0
63865,paris52437860,5.0
63866,paris52437915,3.0
63867,paris52438013,5.0
63868,paris52449396,4.0
63869,paris52449880,4.0
63870,paris52450495,3.0
63871,paris52452585,4.0
63872,paris52453080,2.0
63873,paris52453552,5.0
63874,paris52454888,3.0
63875,paris52454932,3.0
63876,paris52464557,3.0
63877,paris52468537,1.0
63878,paris524696,2.0
63879,paris52469690,3.0
63880,paris52469822,3.0
63881,paris52483339,2.0
63882,paris52483394,4.0
63883,paris52484038,4.0
63884,paris52484103,4.0
63885,paris52484799,5.0
63886,paris52487061,5.0
63887,paris524896,2.0
63888,paris52491355,5.0
63889,paris52493172,4.0
63890,paris52493464,3.0
63891,paris52493875,5.0
63892,paris52494028,2.0
63893,paris52494278,4.0
63894,paris52494444,4.0
63895,paris5250131,5.0
63896,paris52501592,2.0
63897,paris52501848,3.0
63898,paris5250277,5.0
63899,paris52502972,5.0
63900,paris525062033694747221,3.0
63901,paris52507577,5.0
63902,paris52512533,4.0
63903,paris52512867,3.0
63904,paris52514717,5.0
63905,paris52515886,2.0
63906,paris52521334,3.0
63907,paris52521948,3.0
63908,paris52522174,3.0
63909,paris52522641,3.0
63910,paris52523287,3.0
63911,paris52525010,3.0
63912,paris52526724,5.0
63913,paris52527045,3.0
63914,paris52527666,5.0
63915,paris52535099,5.0
63916,paris52542172,5.0
63917,paris52546086,5.0
63918,paris52546754,5.0
63919,paris52547821,4.0
63920,paris52549881,3.0
63921,paris52553683,4.0
63922,paris52553830,4.0
63923,paris52553976,4.0
63924,paris52554667,4.0
63925,paris52554953,4.0
63926,paris5255828,5.0
63927,paris52560624,2.0
63928,paris52561212,2.0
63929,paris5256190,5.0
63930,paris5256251,3.0
63931,paris52562921,5.0
63932,paris5256302,4.0
63933,paris525668,4.0
63934,paris52569704,5.0
63935,paris52575376,3.0
63936,paris52578008,4.0
63937,paris52579251,3.0
63938,paris52580859,4.0
63939,paris52584315,5.0
63940,paris525852437698615146,2.0
63941,paris52588717,2.0
63942,paris52588840,5.0
63943,paris52589153,2.0
63944,paris52589226,5.0
63945,paris52589427,2.0
63946,paris52591258,4.0
63947,paris5259439,5.0
63948,paris52594818,4.0
63949,paris52594983,4.0
63950,paris52595036,4.0
63951,paris52595752,4.0
63952,paris52597167,3.0
63953,paris52597973,5.0
63954,paris52599686,5.0
63955,paris52603579,3.0
63956,paris52604770,2.0
63957,paris5260588,3.0
63958,paris52606121,3.0
63959,paris52608889,4.0
63960,paris52611091,3.0
63961,paris52611149,3.0
63962,paris52611167,5.0
63963,paris52611756,3.0
63964,paris52615494,3.0
63965,paris52618565,5.0
63966,paris52624925,5.0
63967,paris52626402,5.0
63968,paris52626577,4.0
63969,paris52629691,5.0
63970,paris52631250,1.0
63971,paris52631530,5.0
63972,paris52631737,2.0
63973,paris52632412,5.0
63974,paris52632731,3.0
63975,paris52634496,3.0
63976,paris52634658,2.0
63977,paris52635760,5.0
63978,paris52636224,3.0
63979,paris52636611,2.0
63980,paris52642379,3.0
63981,paris52644993,5.0
63982,paris52646445,4.0
63983,paris52647483,5.0
63984,paris52649312,2.0
63985,paris52651711,2.0
63986,paris52653176,4.0
63987,paris5265903,2.0
63988,paris52661745,5.0
63989,paris52662943,5.0
63990,paris52663337,3.0
63991,paris52667707,5.0
63992,paris5266834,5.0
63993,paris52668394,3.0
63994,paris52680181,3.0
63995,paris5268111,2.0
63996,paris52681110,2.0
63997,paris52681454,2.0
63998,paris52688942,2.0
63999,paris52696060,2.0
64000,paris52696717,5.0
64001,paris52697983,3.0
64002,paris52698722,2.0
64003,paris52699961,5.0
64004,paris52716037,2.0
64005,paris52718299,3.0
64006,paris52719226,3.0
64007,paris52719772,4.0
64008,paris52720324,4.0
64009,paris52724228,3.0
64010,paris52725723,4.0
64011,paris52728208,5.0
64012,paris52728293,5.0
64013,paris52729127,5.0
64014,paris52731032,2.0
64015,paris52732572,5.0
64016,paris52733076,2.0
64017,paris52733392,5.0
64018,paris52734379,5.0
64019,paris52736966,4.0
64020,paris52737981,3.0
64021,paris52744385,5.0
64022,paris52744971,4.0
64023,paris52745830,4.0
64024,paris52746635,2.0
64025,paris52751847,3.0
64026,paris5275836,2.0
64027,paris5276453,5.0
64028,paris52764702,3.0
64029,paris52765360,5.0
64030,paris52767004,3.0
64031,paris52769550,4.0
64032,paris52771812,3.0
64033,paris52772756,3.0
64034,paris52776558,4.0
64035,paris52784194,5.0
64036,paris52788599,2.0
64037,paris52789885,3.0
64038,paris52790112,2.0
64039,paris52792800,5.0
64040,paris52794847,4.0
64041,paris52801716,3.0
64042,paris52802727,5.0
64043,paris52804091,3.0
64044,paris52804153,2.0
64045,paris52807563,5.0
64046,paris52807915,4.0
64047,paris52811728,4.0
64048,paris52818467,5.0
64049,paris5281920,3.0
64050,paris5282144,5.0
64051,paris52822432,3.0
64052,paris52823465,2.0
64053,paris528263,5.0
64054,paris52831451,5.0
64055,paris52834775,4.0
64056,paris52835889,5.0
64057,paris52837005,3.0
64058,paris52837871,4.0
64059,paris52840219,3.0
64060,paris528415,5.0
64061,paris52849897,5.0
64062,paris52849999,5.0
64063,paris52850246,3.0
64064,paris52851564,5.0
64065,paris52854441,5.0
64066,paris52864028,5.0
64067,paris528663150431125554,3.0
64068,paris52868097,4.0
64069,paris52869209,2.0
64070,paris52869538,2.0
64071,paris52870718,2.0
64072,paris52870965,3.0
64073,paris52871678,5.0
64074,paris52872140,5.0
64075,paris52872251,2.0
64076,paris52872580,3.0
64077,paris52873586,5.0
64078,paris52873705,3.0
64079,paris5287470,3.0
64080,paris52874827,3.0
64081,paris52875406,5.0
64082,paris528769,5.0
64083,paris52889074,5.0
64084,paris52889274,5.0
64085,paris52890245,5.0
64086,paris52891814,4.0
64087,paris52893615,5.0
64088,paris52894044,5.0
64089,paris5289935,3.0
64090,paris52899704,2.0
64091,paris52900427,3.0
64092,paris5290064,5.0
64093,paris52900649,5.0
64094,paris52902843,5.0
64095,paris52909093,3.0
64096,paris52910223,3.0
64097,paris52915458,5.0
64098,paris52916464,2.0
64099,paris52918005,3.0
64100,paris52919375,2.0
64101,paris52921384,3.0
64102,paris52927305,3.0
64103,paris52931546,3.0
64104,paris52931665,5.0
64105,paris52932709,5.0
64106,paris52933203,3.0
64107,paris52933339,2.0
64108,paris52936901,3.0
64109,paris52937426,2.0
64110,paris5293899,3.0
64111,paris52943282,5.0
64112,paris52946128,1.0
64113,paris52946795,5.0
64114,paris5294791,5.0
64115,paris52948996,4.0
64116,paris52949436,3.0
64117,paris52952473,2.0
64118,paris52953275,2.0
64119,paris5295413,3.0
64120,paris529549,3.0
64121,paris52963136,4.0
64122,paris52964163,4.0
64123,paris52964810,5.0
64124,paris52965563,4.0
64125,paris52965786,2.0
64126,paris52966886,3.0
64127,paris52967935,2.0
64128,paris52968156,4.0
64129,paris52974358,2.0
64130,paris52976792,4.0
64131,paris52976826,5.0
64132,paris52976879,3.0
64133,paris52979248,4.0
64134,paris52979501,4.0
64135,paris52980708,2.0
64136,paris52981781,2.0
64137,paris52985862,2.0
64138,paris52991631,2.0
64139,paris52999118,2.0
64140,paris53002734,4.0
64141,paris53002893,4.0
64142,paris53003619,5.0
64143,paris53003684,4.0
64144,paris53007005,5.0
64145,paris53007212,2.0
64146,paris53008410,5.0
64147,paris53008608,3.0
64148,paris5301128,2.0
64149,paris53018371,5.0
64150,paris53020314,5.0
64151,paris53020523,3.0
64152,paris53022625,5.0
64153,paris53022796,4.0
64154,paris53024183,5.0
64155,paris53028133,5.0
64156,paris53029707,4.0
64157,paris53034685,2.0
64158,paris53037065,5.0
64159,paris53040350,3.0
64160,paris53040694,5.0
64161,paris53041490,5.0
64162,paris53055318,5.0
64163,paris53056224,3.0
64164,paris53056228,3.0
64165,paris53063280,4.0
64166,paris53063353,2.0
64167,paris53069134,5.0
64168,paris53072349,4.0
64169,paris53073988,5.0
64170,paris5307756,2.0
64171,paris53078023,2.0
64172,paris53085045,5.0
64173,paris53086911,5.0
64174,paris53089769,3.0
64175,paris53093348,5.0
64176,paris530942,5.0
64177,paris53099774,4.0
64178,paris53103402,2.0
64179,paris53105139,5.0
64180,paris53105344,3.0
64181,paris53105364,5.0
64182,paris53108148,3.0
64183,paris53109431,3.0
64184,paris5311482,2.0
64185,paris53119875,1.0
64186,paris53120491,3.0
64187,paris53120780,5.0
64188,paris53120782,5.0
64189,paris53120868,4.0
64190,paris53130779,4.0
64191,paris53142481,3.0
64192,paris53149989,1.0
64193,paris53150025,1.0
64194,paris53158479,1.0
64195,paris53159241,3.0
64196,paris53159715,5.0
64197,paris5316308,3.0
64198,paris53168923,3.0
64199,paris53170367,5.0
64200,paris53171103,4.0
64201,paris53178622,1.0
64202,paris53179226,2.0
64203,paris53179524,2.0
64204,paris53181591,5.0
64205,paris53182491,3.0
64206,paris53183850,5.0
64207,paris53184208,3.0
64208,paris53184232,4.0
64209,paris53184453,3.0
64210,paris53184504,3.0
64211,paris53184582,4.0
64212,paris53192978,2.0
64213,paris53195259,2.0
64214,paris53198273,5.0
64215,paris53202135,5.0
64216,paris53208927,3.0
64217,paris53211817,3.0
64218,paris53213266,5.0
64219,paris53213664,1.0
64220,paris53214182,2.0
64221,paris53218304,4.0
64222,paris5321844,2.0
64223,paris53222661,5.0
64224,paris53224259,2.0
64225,paris53224387,5.0
64226,paris53225572,4.0
64227,paris53230240,3.0
64228,paris53230700,3.0
64229,paris53231434,5.0
64230,paris53232217,3.0
64231,paris53232310,3.0
64232,paris53234364,5.0
64233,paris53237673,2.0
64234,paris5323999,5.0
64235,paris532429853941792768,5.0
64236,paris53246795,5.0
64237,paris53247344,2.0
64238,paris53248188,3.0
64239,paris53248679,5.0
64240,paris53256369,3.0
64241,paris53265703,5.0
64242,paris53265787,2.0
64243,paris53268041,4.0
64244,paris53268311,2.0
64245,paris53269946,2.0
64246,paris53272785,5.0
64247,paris53272845,2.0
64248,paris53274158,5.0
64249,paris5327446,5.0
64250,paris53278905,5.0
64251,paris53285560,3.0
64252,paris5328562,5.0
64253,paris53285794,5.0
64254,paris53285803,2.0
64255,paris53285892,4.0
64256,paris53285917,3.0
64257,paris53286084,3.0
64258,paris53286293,3.0
64259,paris53303435,5.0
64260,paris53303679,5.0
64261,paris53304872,3.0
64262,paris53306342,2.0
64263,paris53310811,5.0
64264,paris53318282,3.0
64265,paris53321831,1.0
64266,paris53322475,3.0
64267,paris53323280,4.0
64268,paris53327210,5.0
64269,paris53327259,3.0
64270,paris53328320,3.0
64271,paris5332989,3.0
64272,paris53331119,4.0
64273,paris53334595,1.0
64274,paris53335639,4.0
64275,paris53335811,2.0
64276,paris53335999,4.0
64277,paris53337030,4.0
64278,paris53337427,3.0
64279,paris53337798,5.0
64280,paris533399,2.0
64281,paris53347992,3.0
64282,paris53349402,4.0
64283,paris53350003,5.0
64284,paris53352857,3.0
64285,paris53353145,5.0
64286,paris5335327,2.0
64287,paris53353738,5.0
64288,paris53360142,4.0
64289,paris53360600,5.0
64290,paris53362422,3.0
64291,paris53370138,2.0
64292,paris53371704,2.0
64293,paris53371837,5.0
64294,paris53372190,4.0
